Link,Title,Subtitle,Description,Price,Location
https://auto.drom.ru/habarovsk/mercedes-benz/c-class/701300215.html,"Mercedes-Benz C-Class, 2011",C 200 BlueEFFICIENCY Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,137 000 км",1 320 000,Хабаровск
https://auto.drom.ru/krasnodar/mercedes-benz/190/694732906.html,"Mercedes-Benz 190, 1992",190 E 2.0 AT RUF version,"2.0 л (122 л.с.),бензин,АКПП,задний,170 000 км",1 300 000,Краснодар
https://auto.drom.ru/chelyabinsk/mercedes-benz/vito/679175665.html,"Mercedes-Benz Vito, 2005",115 CDI MT L1,"2.1 л (150 л.с.),дизель,механика,задний,527 000 км",1 200 000,Челябинск
https://auto.drom.ru/habarovsk/mercedes-benz/glk-class/677035432.html,"Mercedes-Benz GLK-Class, 2010",GLK 300 4MATIC AT Особая серия,"3.0 л (231 л.с.),бензин,АКПП,4WD,200 000 км",1 400 000,Хабаровск
https://auto.drom.ru/krasnoyarsk/mercedes-benz/m-class/632458453.html,"Mercedes-Benz M-Class, 2005",,"3.0 л (231 л.с.),бензин,автомат,4WD,253 578 км",1 250 000,Красноярск
https://auto.drom.ru/moscow/mercedes-benz/e-class/541963440.html,"Mercedes-Benz E-Class, 2019",,"2.0 л (150 л.с.),дизель,АКПП,задний,375 634 км",1 265 000,Москва
https://auto.drom.ru/simferopol/mercedes-benz/s-class/531410185.html,"Mercedes-Benz S-Class, 1998",S 500 AT,"5.0 л (320 л.с.),бензин,АКПП,задний,405 000 км",1 400 000,Симферополь
https://auto.drom.ru/krymsk/mercedes-benz/viano/517934846.html,"Mercedes-Benz Viano, 2008",3.5 AT Ambiente Сверхдлинный,"3.5 л (258 л.с.),бензин,АКПП,задний,414 000 км",1 250 000,Крымск
https://auto.drom.ru/ussuriisk/mercedes-benz/c-class/433715941.html,"Mercedes-Benz C-Class, 2011",C 200 BlueEFFICIENCY Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,80 000 км",1 400 000,Уссурийск
https://auto.drom.ru/novosibirsk/mercedes-benz/s-class/402542788.html,"Mercedes-Benz S-Class, 2000",S 500 AT,"5.0 л (306 л.с.),бензин,АКПП,задний,255 000 км",1 200 000,Новосибирск
https://auto.drom.ru/krasnogvardeyskoe/mercedes-benz/m-class/395523682.html,"Mercedes-Benz M-Class, 2005",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD",1 230 000,Красногвардейское
https://auto.drom.ru/tuapse/mercedes-benz/m-class/354173061.html,"Mercedes-Benz M-Class, 2005",,"3.5 л (272 л.с.),бензин,АКПП,4WD,7 100 км",1 350 000,Туапсе
https://auto.drom.ru/krasnoyarsk/mercedes-benz/a-class/317188568.html,"Mercedes-Benz A-Class, 2013",A 180 Sports,"1.6 л (122 л.с.),бензин,робот,передний,55 000 км",1 285 000,Красноярск
https://auto.drom.ru/chelyabinsk/mercedes-benz/gl-class/300563958.html,"Mercedes-Benz GL-Class, 2008",GL 320 CDI 4MATIC,"3.0 л (224 л.с.),дизель,АКПП,4WD,340 000 км",1 400 000,Челябинск
https://auto.drom.ru/pskov/mercedes-benz/e-class/299826851.html,"Mercedes-Benz E-Class, 2008",E 230 AT Elegance,"2.5 л (204 л.с.),бензин,АКПП,задний,264 000 км",1 310 000,Псков
https://auto.drom.ru/spb/mercedes-benz/c-class/280243895.html,"Mercedes-Benz C-Class, 2009",,"3.0 л (231 л.с.),бензин,АКПП,4WD,230 000 км",1 350 000,Санкт-Петербург
https://auto.drom.ru/moscow/mercedes-benz/c-class/214656594.html,"Mercedes-Benz C-Class, 2013",C 200 Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,111 500 км",1 350 000,Москва
https://auto.drom.ru/kazan/mercedes-benz/m-class/145754309.html,"Mercedes-Benz M-Class, 2009",,"3.5 л (272 л.с.),бензин,АКПП,4WD,169 000 км",1 350 000,Казань
https://auto.drom.ru/vladivostok/mercedes-benz/m-class/138299026.html,"Mercedes-Benz M-Class, 2005",ML 500 AT,"5.0 л (306 л.с.),бензин,АКПП,4WD,334 000 км",1 250 000,Владивосток
https://auto.drom.ru/novozybkov/mercedes-benz/e-class/111748911.html,"Mercedes-Benz E-Class, 2013",E 200 AT Особая серия,"2.0 л (184 л.с.),бензин,АКПП,задний,280 000 км",1 300 000,Новозыбков
https://auto.drom.ru/barnaul/mercedes-benz/c-class/111173104.html,"Mercedes-Benz C-Class, 2011",C 180 BlueEFFICIENCY AT Elegance,"1.8 л (156 л.с.),бензин,АКПП,задний,245 000 км",1 300 000,Барнаул
https://auto.drom.ru/naro-fominsk/mercedes-benz/e-class/53734390.html,"Mercedes-Benz E-Class, 2010",E 350 4MATIC AT Особая серия,"3.5 л (272 л.с.),бензин,АКПП,4WD,190 000 км",1 200 000,Наро-Фоминск
https://auto.drom.ru/grozniy/mercedes-benz/e-class/545605476.html,"Mercedes-Benz E-Class, 2009",E 300 AT Особая серия,"3.0 л (231 л.с.),бензин,АКПП,задний",1 400 000,Грозный
https://auto.drom.ru/klin/mercedes-benz/a-class/364934904.html,"Mercedes-Benz A-Class, 2014",A 180 DCT Style,"1.6 л (122 л.с.),бензин,робот,передний,169 000 км",1 300 000,Клин
https://auto.drom.ru/yuzhnouralsk/mercedes-benz/e-class/542573601.html,"Mercedes-Benz E-Class, 2008",E 200 Kompressor AT Elegance,"1.8 л (184 л.с.),бензин,АКПП,задний,384 800 км",1 200 000,Южноуральск
https://auto.drom.ru/nizhniy-tagil/mercedes-benz/c-class/680565663.html,"Mercedes-Benz C-Class, 2012",C 180 BlueEFFICIENCY AT Elegance,"1.8 л (156 л.с.),бензин,АКПП,задний,213 000 км",1 270 000,Нижний Тагил
https://auto.drom.ru/sevastopol/mercedes-benz/c-class/327610602.html,"Mercedes-Benz C-Class, 2011",,"1.8 л (156 л.с.),бензин,АКПП,задний,231 000 км",1 299 000,Севастополь
https://auto.drom.ru/izhevsk/mercedes-benz/e-class/440017774.html,"Mercedes-Benz E-Class, 2008",,"3.5 л (272 л.с.),бензин,автомат,4WD,427 000 км",1 249 000,Ижевск
https://auto.drom.ru/tyumen/mercedes-benz/e-class/103103131.html,"Mercedes-Benz E-Class, 2011",E 200 CGI BlueEfficiency AТ Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,262 700 км",1 395 000,Тюмень
https://auto.drom.ru/moscow/mercedes-benz/b-class/194433328.html,"Mercedes-Benz B-Class, 2012",B 180 BlueEFFICIENCY,"1.6 л (122 л.с.),бензин,робот,передний,156 000 км",1 315 000,Москва
https://auto.drom.ru/rostov-na-donu/mercedes-benz/m-class/895920011.html,"Mercedes-Benz M-Class, 2009",,"3.5 л (272 л.с.),бензин,АКПП,4WD,205 000 км",1 400 000,Ростов-на-Дону
https://auto.drom.ru/rostov-na-donu/mercedes-benz/e-class/652218667.html,"Mercedes-Benz E-Class, 2004",,"5.4 л (476 л.с.),бензин,АКПП,задний,181 000 км",1 300 000,Ростов-на-Дону
https://auto.drom.ru/tyumen/mercedes-benz/e-class/666128238.html,"Mercedes-Benz E-Class, 2010",E 200 CGI AT Особая серия,"1.8 л (184 л.с.),бензин,АКПП,задний,245 000 км",1 350 000,Тюмень
https://auto.drom.ru/simferopol/mercedes-benz/a-class/144619173.html,"Mercedes-Benz A-Class, 2014",,"1.6 л (122 л.с.),бензин,робот,передний,180 000 км",1 387 000,Симферополь
https://auto.drom.ru/ekaterinburg/mercedes-benz/m-class/472204845.html,"Mercedes-Benz M-Class, 2008",ML 500 AT 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,285 000 км",1 350 000,Екатеринбург
https://auto.drom.ru/tyumen/mercedes-benz/glk-class/819377274.html,"Mercedes-Benz GLK-Class, 2008",GLK 350 4MATIC AT Особая серия,"3.5 л (272 л.с.),бензин,АКПП,4WD,199 500 км",1 300 000,Тюмень
https://auto.drom.ru/sochi/mercedes-benz/gla-class/850191038.html,"Mercedes-Benz GLA-Class, 2015",GLA 200 Особая серия,"1.6 л (150 л.с.),бензин,робот,передний,170 000 км",1 385 000,Сочи
https://auto.drom.ru/blagoveshchensk/mercedes-benz/cla-class/491990097.html,"Mercedes-Benz CLA-Class, 2016",Shooting Brake CLA 180 Sports,"1.6 л (122 л.с.),бензин,робот,передний,81 000 км",1 280 000,Благовещенск
https://auto.drom.ru/tomsk/mercedes-benz/m-class/879264691.html,"Mercedes-Benz M-Class, 2005",ML 500 AT 4MATIC,"5.0 л (306 л.с.),бензин,АКПП,4WD,280 000 км",1 350 000,Томск
https://auto.drom.ru/yakutsk/mercedes-benz/c-class/819246043.html,"Mercedes-Benz C-Class, 2008",,"3.0 л (231 л.с.),бензин,АКПП,4WD,200 000 км",1 200 000,Якутск
https://auto.drom.ru/kerch/mercedes-benz/s-class/422916892.html,"Mercedes-Benz S-Class, 1994",S 280 MT,"2.8 л (193 л.с.),бензин,механика,задний,300 000 км",1 350 000,Керчь
https://auto.drom.ru/oek/mercedes-benz/e-class/627078124.html,"Mercedes-Benz E-Class, 2011",,"1.8 л (204 л.с.),бензин,АКПП,задний,161 000 км",1 400 000,Оёк
https://auto.drom.ru/kazan/mercedes-benz/c-class/947390381.html,"Mercedes-Benz C-Class, 2011",,"1.8 л (156 л.с.),бензин,автомат,4WD,110 944 км",1 264 900,Казань
https://auto.drom.ru/kurgan/mercedes-benz/s-class/932908412.html,"Mercedes-Benz S-Class, 2006",S 500 AT L 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,200 000 км",1 390 000,Курган
https://auto.drom.ru/moscow/mercedes-benz/m-class/878762807.html,"Mercedes-Benz M-Class, 2010",ML 350 AT Grand Edition,"3.5 л (272 л.с.),бензин,АКПП,4WD,204 000 км",1 365 000,Москва
https://auto.drom.ru/sevastopol/mercedes-benz/m-class/849813729.html,"Mercedes-Benz M-Class, 2006","ML 350 AT ""Особая Серия""","3.5 л (272 л.с.),бензин,АКПП,4WD,330 000 км",1 200 000,Севастополь
https://auto.drom.ru/novosibirsk/mercedes-benz/e-class/814045527.html,"Mercedes-Benz E-Class, 2011",,"1.8 л (184 л.с.),бензин,АКПП,задний,189 000 км",1 400 000,Новосибирск
https://auto.drom.ru/tobolsk/mercedes-benz/e-class/751881822.html,"Mercedes-Benz E-Class, 2008",E 230 AТ Avantgarde,"2.5 л (204 л.с.),бензин,АКПП,задний,240 000 км",1 400 000,Тобольск
https://auto.drom.ru/kazan/mercedes-benz/s-class/735323537.html,"Mercedes-Benz S-Class, 2008",S 350 AT L 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,267 244 км",1 270 000,Казань
https://auto.drom.ru/odintsovo/mercedes-benz/m-class/135677733.html,"Mercedes-Benz M-Class, 2007",,"6.2 л (510 л.с.),бензин,АКПП,4WD,176 000 км",1 250 000,Одинцово
https://auto.drom.ru/khanty-mansiysk/mercedes-benz/e-class/672147882.html,"Mercedes-Benz E-Class, 2009",E 350 BlueEfficiency 4MATIC AТ Elegance,"3.5 л (272 л.с.),бензин,АКПП,4WD,318 000 км",1 390 000,Ханты-Мансийск
https://auto.drom.ru/moscow/mercedes-benz/s-class/660680125.html,"Mercedes-Benz S-Class, 2010",S 500 AT 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,250 000 км",1 200 000,Москва
https://auto.drom.ru/novosibirsk/mercedes-benz/m-class/628842993.html,"Mercedes-Benz M-Class, 2007",ML 350 AT 4MATIC,"3.5 л (272 л.с.),бензин,АКПП,4WD,253 213 км",1 350 000,Новосибирск
https://auto.drom.ru/velikiy-novgorod/mercedes-benz/e-class/626426835.html,"Mercedes-Benz E-Class, 2006",,"2.1 л (170 л.с.),дизель,АКПП,задний,280 000 км",1 250 000,Великий Новгород
https://auto.drom.ru/moscow/mercedes-benz/gl-class/559465040.html,"Mercedes-Benz GL-Class, 2008",GL 320 CDI 4MATIC,"3.0 л (224 л.с.),дизель,АКПП,4WD,306 000 км",1 350 000,Москва
https://auto.drom.ru/kaliningrad/mercedes-benz/e-class/512275680.html,"Mercedes-Benz E-Class, 2009",E 250 CGI BlueEfficiency AТ Base,"1.8 л (204 л.с.),бензин,АКПП,задний,180 000 км",1 350 000,Калининград
https://auto.drom.ru/moscow/mercedes-benz/e-class/491568572.html,"Mercedes-Benz E-Class, 2008",E 230 AТ Elegance,"2.5 л (204 л.с.),бензин,АКПП,задний,207 000 км",1 400 000,Москва
https://auto.drom.ru/barnaul/mercedes-benz/b-class/405935728.html,"Mercedes-Benz B-Class, 2012",B 180 BlueEFFICIENCY Sports,"1.6 л (122 л.с.),бензин,робот,передний,128 500 км",1 400 000,Барнаул
https://auto.drom.ru/naberezhnye-chelny/mercedes-benz/a-class/404224321.html,"Mercedes-Benz A-Class, 2014",,"1.6 л (122 л.с.),бензин,робот,передний,143 000 км",1 249 000,Набережные Челны
https://auto.drom.ru/sochi/mercedes-benz/m-class/367887307.html,"Mercedes-Benz M-Class, 2005",ML 350 AT,"3.5 л (272 л.с.),бензин,АКПП,4WD,288 000 км",1 400 000,Сочи
https://auto.drom.ru/kazan/mercedes-benz/glk-class/285953103.html,"Mercedes-Benz GLK-Class, 2010",GLK 300 4MATIC AT Особая серия,"3.0 л (231 л.с.),бензин,АКПП,4WD,278 000 км",1 300 000,Казань
https://auto.drom.ru/blagoveshchensk/mercedes-benz/c-class/228161736.html,"Mercedes-Benz C-Class, 2011",C 250 BlueEFFICIENCY Avantgarde,"1.8 л (204 л.с.),бензин,АКПП,задний,73 500 км",1 250 000,Благовещенск
https://auto.drom.ru/kemerovo/mercedes-benz/e-class/215398931.html,"Mercedes-Benz E-Class, 2011",E 200 CGI AT Особая серия,"1.8 л (184 л.с.),бензин,АКПП,задний,290 000 км",1 260 000,Кемерово
https://auto.drom.ru/spb/mercedes-benz/m-class/205114967.html,"Mercedes-Benz M-Class, 2008",,"3.5 л (272 л.с.),бензин,АКПП,4WD,145 112 км",1 250 000,Санкт-Петербург
https://auto.drom.ru/mezhdurechensk/mercedes-benz/c-class/109983077.html,"Mercedes-Benz C-Class, 2008",C 280 4MATIC AT Elegance,"3.0 л (231 л.с.),бензин,АКПП,4WD,230 000 км",1 300 000,Междуреченск
https://auto.drom.ru/abakan/mercedes-benz/s-class/51278263.html,"Mercedes-Benz S-Class, 1995",S500 L,"5.0 л (320 л.с.),бензин,АКПП,задний,563 500 км",1 300 000,Абакан
https://auto.drom.ru/volgograd/mercedes-benz/a-class/380725691.html,"Mercedes-Benz A-Class, 2014",,"1.6 л (122 л.с.),бензин,робот,передний,180 811 км",1 349 000,Волгоград
https://auto.drom.ru/naberezhnye-chelny/mercedes-benz/e-class/205372584.html,"Mercedes-Benz E-Class, 2012",,"1.8 л (184 л.с.),бензин,АКПП,задний,177 999 км",1 375 000,Набережные Челны
https://auto.drom.ru/samara/mercedes-benz/cla-class/153161881.html,"Mercedes-Benz CLA-Class, 2014",,"1.6 л (156 л.с.),бензин,робот,передний,179 000 км",1 320 000,Самара
https://auto.drom.ru/krasnodar/mercedes-benz/gl-class/861982401.html,"Mercedes-Benz GL-Class, 2007",GL 320 CDI 4MATIC,"3.0 л (224 л.с.),дизель,АКПП,4WD,239 000 км",1 300 000,Краснодар
https://auto.drom.ru/moscow/mercedes-benz/e-class/484780603.html,"Mercedes-Benz E-Class, 2009",E 250 CGI BlueEfficiency AТ Elegance,"1.8 л (204 л.с.),бензин,АКПП,задний,123 000 км",1 200 000,Москва
https://auto.drom.ru/omsk/mercedes-benz/c-class/774899860.html,"Mercedes-Benz C-Class, 2013",C 180 Avantgarde,"1.8 л (156 л.с.),бензин,АКПП,задний,10 577 км",1 214 000,Япония→Омск
https://auto.drom.ru/ulan-ude/mercedes-benz/c-class/643357398.html,"Mercedes-Benz C-Class, 2010",,"1.8 л (184 л.с.),бензин,АКПП,задний,167 227 км",1 200 000,Улан-Удэ
https://auto.drom.ru/moscow/mercedes-benz/s-class/798459283.html,"Mercedes-Benz S-Class, 2008",S 500 AT L 4MATIC,"5.5 л (388 л.с.),бензин,АКПП,4WD,303 000 км",1 277 707,Москва
https://auto.drom.ru/kemerovo/mercedes-benz/e-class/147311432.html,"Mercedes-Benz E-Class, 2008",E 230 АT Avantgarde,"2.5 л (204 л.с.),бензин,АКПП,задний,280 000 км",1 250 000,Кемерово
https://auto.drom.ru/magnitogorsk/mercedes-benz/cls-class/706714323.html,"Mercedes-Benz CLS-Class, 2005",CLS 500 AT,"5.0 л (306 л.с.),бензин,АКПП,задний,156 181 км",1 350 000,Магнитогорск
https://auto.drom.ru/stariy-oskol/mercedes-benz/c-class/717672873.html,"Mercedes-Benz C-Class, 2011",C 180 BlueEFFICIENCY AT Avantgarde,"1.8 л (156 л.с.),бензин,АКПП,задний,156 000 км",1 310 000,Старый Оскол
https://auto.drom.ru/habarovsk/mercedes-benz/e-class/625386312.html,"Mercedes-Benz E-Class, 2009",E 200 CGI BlueEfficiency AТ Avantgarde,"1.8 л (184 л.с.),бензин,АКПП,задний,140 000 км",1 400 000,Хабаровск
https://auto.drom.ru/ekazhevo/mercedes-benz/s-class/559511836.html,"Mercedes-Benz S-Class, 2005",,"5.5 л (388 л.с.),бензин,АКПП,задний",1 330 000,Экажево
https://auto.drom.ru/ekaterinburg/mercedes-benz/c-class/424927208.html,"Mercedes-Benz C-Class, 2013",C 180 AT,"1.6 л (156 л.с.),бензин,АКПП,задний,210 000 км",1 250 000,Екатеринбург
https://auto.drom.ru/nizhnevartovsk/mercedes-benz/c-class/171238068.html,"Mercedes-Benz C-Class, 2011",C 250 AT Avantgarde,"1.8 л (204 л.с.),бензин,АКПП,задний,195 000 км",1 390 000,Нижневартовск
https://auto.drom.ru/artem/mercedes-benz/cla-class/746274546.html,"Mercedes-Benz CLA-Class, 2013",CLA 180 DCT,"1.6 л (122 л.с.),бензин,робот,передний,150 000 км",1 350 000,Артём
https://auto.drom.ru/moscow/mercedes-benz/e-class/287098142.html,"Mercedes-Benz E-Class, 2010",,"2.1 л (136 л.с.),дизель,механика,задний,298 600 км",1 200 000,Москва
https://auto.drom.ru/grozniy/mercedes-benz/c-class/442656591.html,"Mercedes-Benz C-Class, 2007",,"1.8 л (184 л.с.),бензин,АКПП,задний,250 км",1 200 000,Грозный
